OGs	saccharomyces_cerevisiae	schizosaccharomyces_pombe	A	B	C	D	E	F
55938	853777	2538766	-0.778668759351	0.961077015877	-1.13971821907	-1.05514033762	1.13418818478	0.878262115388
55940	853118	2541217	1.73200760604	-0.595746818108	0.673385046405	0.103503572832	-0.537644730954	-1.37550467622
55957	855725	2539002	-0.692459855047	1.03347749919	-1.66737994959	-0.408113640026	0.894693078341	0.839782867128
55968	854697	2541601	0.191637026746	0.975050574496	-0.306757484111	-1.90074899855	1.13845181209	-0.0976329306686
5598	851563	2539175	-1.01854796209	-0.182961014288	-0.471780573751	0.883858560723	1.73890703751	-0.94947604811
55991	852675	2539350	0.895782923216	-0.940148458692	-0.402790954912	1.16029238382	-1.48592472372	0.772788830289
5602	851584	2541602	-1.30134774295	0.586445789096	0.390283667612	1.52021752045	0.0284846527314	-1.22408388694
56037	850846	2539546	0.847099819034	-1.64249614926	0.821575466695	0.870489730761	-1.06065875482	0.163989887595
56038	851249	2538910	-0.588190652205	1.05305909906	-1.20879231662	-1.03471950195	1.35380465445	0.424838717268
56049	852307	2541411	-0.661602258097	1.1256905045	-1.14216984774	-1.08579437964	1.23968979417	0.524186186813
5606	852551	2542597	0.859519736873	-0.94966730371	1.03524502261	1.09258198171	-1.1132363437	-0.924443093786
5607	851606	2540394	0.595060078596	-0.521579149298	-0.286860066569	1.24941283332	-1.78171274862	0.745679052567
56075	850394	2540342	1.42349104358	-1.22631248781	0.850420834062	0.610235475807	-0.825772653007	-0.83206221263
56080	851351,853624	2540119	-0.819034485987	1.3934090918	-1.14762532954	-0.918778529427	0.984048326263	0.507980926889
56086	851418,851335	2540899	0.120509118434	-0.648368741351	0.375130202102	1.29003692787	-1.81634029289	0.679032785836
56092	851433	2542483	-0.685861934352	0.994184073984	-1.38345139537	-0.836279920707	1.18059016471	0.73081901173
5610	851615	2541521	0.306039080264	-1.09876433172	0.712403255064	1.60090499492	-0.274207403464	-1.24637559507
56129	856736	2542123	0.92875467253	-1.77389670466	0.548806325949	0.784663672027	-0.935028541556	0.446700575707
5618	851646	2542577	-0.836373184831	-0.177513981522	-1.05716028844	-0.634291688255	1.56435910996	1.14098003309
56188	854714	2542609	1.08552188667	-1.16630846012	0.895098832748	0.876100946873	-1.32679959313	-0.363613613043
56221	853538	2543147	-1.08776051522	0.388592349243	-0.692389391805	-1.06170936924	1.38456364652	1.0687032805
56225	853617	2539419	-0.137870539026	-1.52186344895	0.476415177981	1.58326539285	0.452423825614	-0.852370408473
56236	853817	2539658	0.150127793522	-1.86554428409	-0.257798099649	0.150127793522	0.300648472447	1.52243832425
56253	850821	2539655	-1.12252671431	1.07072211143	-1.03628238243	-0.811898484928	1.11650882482	0.783476645419
56270	854932	2541809	-0.677696185373	1.0900804496	-1.14261161336	-1.13009982258	1.07044365004	0.78988352169
56274	855085	2539381	-0.132255916573	0.0181478511449	-0.158862724614	-1.74407626708	1.67218768385	0.344859373278
56276	855136,853729	2539659	-1.03887060997	-0.372911968788	-0.511082827051	-0.830291503241	1.52003297676	1.23312393229
56280	855254	2540021	1.07632912691	-1.09216941985	0.798313885322	0.946331071004	-1.42183000924	-0.306974654145
56292	855429	2542247	-0.102819427315	0.240090284528	-1.39177484293	-1.040181483	1.52149470181	0.773190766908
56295	855458	2540356	0.647551498549	0.962174335685	-0.480373259565	-0.0289945302862	-1.93182741094	0.831469366559
56299	855561	2543441	-1.15680297435	1.53653193528	-0.536048548892	-1.09498894302	0.499874421234	0.751434109746
56301	855634	2542773	-0.679118131983	0.96923544578	1.19894516912	-1.75318219219	0.29543715643	-0.0313174471638
56308	855792	2540204	0.18405760471	-1.00178316529	0.453946121382	1.4410115668	0.486019808786	-1.56325193638
5632	851698	2540604	0.919652861808	-1.23635629391	0.874816460062	1.05402389632	-1.28035676274	-0.331780161541
56320	856243	2541952	-0.672769054588	1.10285002147	-0.625720506425	-1.40989960728	1.37847896129	0.227060185527
56324	851857	2541757	1.71035815708	-1.23916916091	-0.154097900471	0.710681726384	-0.022886615173	-1.00488620692
56325	854214	2542288	-0.702666975016	1.28903419254	-0.600086826454	-1.51272055351	0.638295072485	0.888145089957
56339	851237,854557	2539147	0.547015648432	-2.06237904044	0.0106999750671	1.14390964218	0.372276824836	-0.0115230500723
5635	851705	2542115	-0.361363816366	0.969703099645	-0.113526950217	-1.77291003251	1.33050632286	-0.0524086234111
56357	852984,856227	2541599	-0.0772368661655	1.1904483521	-1.23293038152	-1.20116547994	0.0515154332049	1.26936894232
5641	851736	2539267	1.02892796541	-1.0636964657	0.98328962889	0.765543472034	-1.48469982434	-0.229364776299
