OGs	saccharomyces_cerevisiae	schizosaccharomyces_pombe	time0	time1	time2	time3	time4	time5
1980	853033	2542354	1.73974190742	0.423485176076	0.423485176076	-1.34130686296	-0.48128610578	-0.764119290825
1982	855928	2540986	-0.0526851590525	-0.262197480743	-1.99524152633	0.949322574702	0.925741548812	0.435060042612
1986	850941	2543444	1.94735276716	-0.0599676649424	0.337664521304	-0.970277291054	-0.202216243861	-1.0525560886
19919	851657	2540332	1.23046505677	1.01122774724	0.711763634641	-0.8036007196	-1.06979011839	-1.08006560066
2004	855952	3361260	1.24329309293	-0.142065349996	1.39993581209	-1.34293391098	-0.579114822024	-0.579114822024
2014	851456	2540255	-0.975597721318	-0.428638238099	-1.44443195718	1.15643162397	0.779302234678	0.912934057952
2016	854508	2539099	0.506241552503	0.594742982457	1.67416802631	-0.828962878638	-0.917619168949	-1.02857051369
2017	854791	2538816	-1.34783388136	0.521039450954	-1.46670965176	0.699752024901	0.775095189653	0.818656867607
2018	852451	2541910	1.78309556561	0.673278950564	-0.165781647834	-0.613209918569	-1.36639826825	-0.310984681523
2019	852013	2542097	-0.526357724894	1.4949100589	-0.961534853473	1.29897716338	-0.761370544792	-0.54462409912
20212	855029	2542469	-0.877918385899	-0.104534163906	-1.44976372586	1.66570799102	0.228066402955	0.538441881696
20277	853427	2540381	-0.704963112344	0.348699394356	2.02873637233	-0.310537392663	-1.02867237157	-0.333262890115
2032	853641	2543597	0.837661483063	0.786000208775	0.542509610994	-0.296830101459	0.194684051509	-2.06402525288
20364	855302	2540521	0.686634654095	0.569678670139	1.46023335246	-0.30496247072	-1.01758168733	-1.39400251865
2038	851647	2540680	1.35510443987	1.41478160424	-0.555031067603	-0.917739618056	-0.356559947892	-0.940555410563
20435	853497	2540750	0.886015759826	0.414120132873	1.53431404891	-1.03170929249	-0.901370324561	-0.901370324561
20500	854185	2539489	1.30277096242	0.524332643629	0.839479590979	-1.32101373459	-0.0927928181205	-1.25277664432
2060	856425	2539920	-1.63095657418	-1.10739053638	0.395814888046	0.501883580851	0.994878286943	0.84577035472
2076	855600	2541812	-1.03683894384	-0.973014428378	-0.918255450755	0.705898995734	0.821611214576	1.40059861266
208	855203	2539949	-0.707962371102	-0.204318214358	-1.73313469861	0.782907986392	1.16133606096	0.701171236725
2080	855362	2542559	-1.32652610235	-1.18153412978	-0.138666225255	0.324797679792	1.05163204901	1.27029672857
2081	854882	2539026	-1.06990382916	-0.95708218328	-0.94698848722	0.74054269536	1.11671590215	1.11671590215
2082	854544	2539378	-0.233356686563	-1.21878430931	-1.28141126882	0.448800386341	1.19994009808	1.08481178027
2083	853036	3361518	0.362394718692	-1.17637949463	-1.41306545962	0.102288864758	1.39425333119	0.730508039605
20834	853167	2542513	0.205438917507	1.3977088574	-1.54640773688	0.745339030797	0.205438917507	-1.00751798633
2084	853168	2543205	-0.960693269325	-0.891499296373	-1.0609286573	0.611723679973	1.40983835245	0.891559190575
2085	852873	2541139	-1.44171274635	-1.13610901031	-0.172336971429	0.947133541909	1.09963980571	0.70338538047
2086	854119	2540175	-0.855777668126	-1.14604903036	-0.95344039772	0.687183552619	1.15459530429	1.1134882393
2087	852239	2542062	-0.813410523748	-0.716381947433	-1.39781455568	0.888868493145	1.05784062397	0.98089790975
2088	856731	2543122	-1.4228818918	-1.12144686978	1.12643198683	0.133892405562	0.0912507738068	1.19275359538
2089	856830	2539401	-1.02579413734	-0.843897650918	-1.08304753337	0.704358511455	0.98479503829	1.26358577189
2090	850611	2540875	-1.27843134014	-1.11951255835	-0.462370313671	0.707444308942	0.875665465708	1.27720443751
2092	853456	2540878	-1.12123477694	-1.44574173575	-0.0688635092439	0.650175695358	0.636629003656	1.34903532291
2093	854328	2541805	-1.45123074407	-1.21762898464	0.124466358188	0.642881283198	0.655250836004	1.24626125132
2095	851557	2540939	-0.925690632292	-1.10446860977	-0.883798723773	0.522959390081	1.26699103869	1.12400753706
2096	853712	2539862	-1.1062793949	-0.932287049582	-0.932287049582	0.75058029567	1.0406733112	1.1795998872
2097	854284	3361462	-1.37751363528	-0.822665149899	-0.725922567209	0.930467736324	1.14215614618	0.853477469875
2098	852834	2540487	-1.16860045525	-0.794911229519	-0.983717833764	0.692710177237	1.04506412045	1.20945522084
210	854063	2540695	1.44000489839	0.18399604963	-1.94733453178	-0.0799649618728	0.281337145386	0.121961400248
2100	854735	2540191	-1.37335963864	-1.10694065115	-0.266690709448	0.467737644313	1.11548820836	1.16376514657
2101	856422	2541268	-1.19614661881	-1.17317794561	-0.474340643799	0.564859525539	0.977625564562	1.30118011812
2102	856742	2540109	-0.919151704825	-0.983294749677	-1.07288853215	0.838218025476	1.22817969669	0.908937264486
21025	850490	2543301	1.56174239799	-1.18886757578	0.832191904894	-0.941694980417	0.384811671855	-0.648183418536
2104	854435	2538912	1.03999272361	-0.905307761427	-1.19908057273	-0.43520454675	1.57054226065	-0.0709421033535
2106	854810	2543070	2.11259421438	-0.0795637749742	-0.542894650076	-0.0795637749742	-0.362726821138	-1.04784519322
2108	851461	2541807	-1.13268437053	-1.26833249713	-0.487856440156	0.782024023385	1.19375703423	0.913092250197
2109	851408	2543347,2542907	0.264445242703	-1.55200523748	-0.75350961598	-0.0846324381893	1.64898431351	0.47671773543
2110	852037	2543114	0.218873527538	-1.21526559001	-1.21526559001	-0.203403691289	1.35021872629	1.06484261747
21182	854980	2539572	-1.24939503718	-0.699407005715	-1.00921559274	1.08501089928	0.936503368178	0.936503368178
21193	855661	2539671	-1.79551959557	-0.693518813422	0.92770761857	0.443724870529	0.0051395446028	1.11246637529
21195	851493	2542598	-0.281010953199	0.520804474315	1.99081641351	-0.834719310547	-0.785791503806	-0.610099120274
21477	852322	2543492	-0.456474461448	0.355465332505	-2.02976368539	0.564341534192	0.78321564007	0.78321564007
21491	852438	2543414	-1.33545253687	0.0765231396557	-1.04790543351	0.703784793789	-0.0146879399135	1.61773797685
21506	852523	2539253	-0.459305968794	0.142401570697	2.13319095214	-0.884624254243	-0.436686769948	-0.494975529853
21542	850370	2539764	-1.39873915604	-1.24044031423	0.603930311469	0.322664038044	0.322664038044	1.38992108272
2155	856831	2543580	-1.31931577864	-1.22370125827	-0.261220892597	1.14323197157	0.890814731643	0.770191226298
21568	851318	2542531	0.689985415694	0.792775096631	-2.14508614252	0.507751481351	-0.0328833909669	0.187457539813
21578	851403	2541000	-0.68247387265	-0.378469615816	-1.67203895831	0.869765644645	0.704677593882	1.15853920824
21600	851565	2540142	1.87171783659	0.611501720926	-0.32196375984	-0.773966582206	-0.215226710495	-1.17206250497
21610	851634	3361415	-1.54298019836	1.51064263921	-0.0966337248851	0.843018644898	-0.78259423561	0.068546874749
21644	851814	2543037	1.2571532177	-0.0654687038016	-0.433358571403	0.332076963031	0.781960109943	-1.87236301547
21650	851832	2543384	1.23859282342	1.20433988684	0.360569776446	-0.514758069943	-1.11896238884	-1.16978202792
21659	851885	2542036	1.21348868881	0.252550684818	-2.02812823152	0.389453939638	0.389453939638	-0.216819021387
21661	851899	2539292	1.99341627198	-0.0519026757882	-1.0557651359	-0.180686025249	0.207715914699	-0.912778349738
21662	851911	2540448	1.20481388492	0.702692308274	0.969283820851	-1.36068150177	-0.997208220656	-0.518900291615
21721	852647	2542850	-1.00203753376	1.18688687985	-1.14855795988	1.18688687985	0.534332763723	-0.757511029772
21753	852644	2539207	0.75372679999	1.61830295279	-0.0327666074853	-0.0105721705077	-0.940286103958	-1.38840487082
21761	852679	2542996	1.04839682205	0.80290949403	-0.625292698743	0.131754344739	0.53067861801	-1.88844658009
21838	853175	2543005	0.767281867112	1.22463335288	0.790082867192	-0.279014797449	-1.05526624021	-1.44771704952
2185	855104	2542327	0.25348359588	0.975830613517	0.787079000558	-1.08990731786	-1.63519032362	0.708704431518
21858	856391	2542177	1.74782011775	0.50674009747	0.323179168522	-0.592686579211	-0.630311110579	-1.35474169395
21868	856478	2542776	0.986750622838	1.23353663026	0.715455049746	-1.11998662894	-0.695769044956	-1.11998662894
2187	854392	2540426	0.305965237761	0.544818556385	1.36687011332	0.356358123373	-1.67524822568	-0.898763805157
2188	852383	2540215	0.665861648004	1.83166605814	-1.15606047236	-0.0281536623604	-0.625327851156	-0.687985720261
21905	855675	2538862	0.374487294121	1.18118902061	-1.52832683191	-0.644758135916	1.18118902061	-0.563780367507
21907	854715	2539878	0.930511062027	0.395765764396	1.4931048265	-1.08287334173	-0.68411919338	-1.05238911781
21915	854763	2542915	1.40058243572	-1.7999750959	-0.458792980195	0.659255888338	0.357885702189	-0.158955950157
21950	853924	2543048	1.01204024819	0.67988903584	1.22484816221	-0.693362262086	-1.28596838439	-0.937446799766
21990	853575	2539635	1.5750993407	-0.145343768321	-1.28354670925	0.90331594127	-0.0329726840097	-1.01655212039
22002	853670	2540744	-1.2491248441	-0.976426615243	-0.729602784188	0.889489787467	0.9118341667	1.15383028936
22046	853906	2539670	2.02663829851	0.217215132393	-0.47534186182	-0.730626302375	0.00411912233104	-1.04200438904
2205	851665	2539753	-1.48321440417	0.0741833922753	-1.14435231059	1.06679450996	0.395439573307	1.09114923921
22050	853939	2542791	0.0239699543914	0.647141836391	1.85175595098	-0.702935754471	-0.88315285491	-0.936779132376
2208	851266	2541158	-1.52298565826	-0.582054302227	-0.7443025224	0.717486840734	1.08250526124	1.04935038091
22091	850829	2542509	1.18927183029	0.0721370241232	1.15495188055	-1.69236535842	-0.607282989529	-0.116712387011
22107	850949	2542902	-0.898288639456	-1.1097125499	-0.903783651133	0.574159048705	1.37238708918	0.965238702606
2212	852811	2539530	1.32979337017	1.18313789867	0.153047334825	-1.04128090446	-0.36272479008	-1.26197290912
22123	851069	3361354	-1.75402599473	-0.569367971992	-0.0338684307618	0.26254344989	0.637961712512	1.45675723508
22221	855492	2538694,2539601	0.107959164459	-0.325288240302	-1.91190051329	0.414628581519	1.39828277642	0.31631823119
22228	855540	2542391	-1.04456529867	-0.506097456397	-1.34558301237	0.847120726981	1.13655541395	0.912569626503
22239	855609	2542799	-0.0572687862545	1.59869978735	-0.185660985432	-0.529353654756	-1.59318953241	0.766773171503
22495	855483	2542576	0.609721504395	0.815296013675	1.42173842585	-0.748563902486	-1.34962813894	-0.748563902486
2255	850685	2542842	-1.54206022959	-0.57571453525	-0.743742735943	0.990404851813	0.880707797155	0.990404851813
227	850906	2542435	0.0240534405418	0.60314759778	1.71951271799	-0.431905730644	-1.53147847325	-0.383329552418
22775	853662	2538738	-0.478793787926	-1.01151790776	-1.34456946503	0.920493678834	1.31772990865	0.596657573232
22784	850561	2540597	1.15611698272	0.572764782962	-1.88465417936	0.652101454719	0.0946219174573	-0.590950958499
2308	854680	2538881,2542638	0.235932116832	1.03831420015	0.950254966461	0.344612207484	-0.762864538056	-1.80624895287
23082	851978	3361544	1.73887405838	0.346262756146	0.451312764011	-0.772134501769	-0.382087359317	-1.38222771745
231	851158	2540626	0.905473966263	0.861392058346	1.20805397918	-1.09518705055	-0.860514292687	-1.01921866055
23194	852772	2541699	-0.934070153962	1.37054118412	0.372695512428	1.10840824411	-1.10560785894	-0.811966927758
2342	851455	2540183	-0.202935204547	-0.168283167624	1.83300089975	-0.704558872651	-1.32399765953	0.566774004594
23455	854466	2538749	1.20475640757	0.337221852201	1.29719598659	-0.740025227876	-1.02432223818	-1.07482678031
23546	855612	2538772	1.13405472306	1.44247032987	-0.460560066203	-0.0354934005672	-1.39775702748	-0.68271455868
2355	853086	2541106	0.158548602007	0.89056028093	-1.68457940434	0.324070275847	1.20223018855	-0.890829942996
2362	856203	2539290	-1.90247078506	-0.368931321895	0.56689646131	0.75666039136	-0.197412882496	1.14525813678
2381	850713	2541263	-1.24627692464	1.01284526948	1.37460213566	-0.808042128086	-0.808042128086	0.474913775665
2384	854999	2541916	0.145835519093	0.226197091262	1.89081782045	-1.00547340476	-1.15352162299	-0.103855403058
2404	856891	2541582	0.273202845937	1.33636722161	1.10079559738	-0.461655095338	-1.42952480067	-0.819185768912
2455	855441	2540113	-0.320403837361	-1.19090968143	0.548959864307	1.48811391016	-1.21813497505	0.692374719366
2467	854156	2540032	2.02823427552	0.00988826183334	-0.141227743094	-1.01695990068	0.0316640419788	-0.911598935556
24678	852394	2539996	1.9639253793	0.301455931129	-0.101911731347	-0.808241044448	-0.192763956049	-1.16246457858
24684	855465	2539851	-1.73868213227	1.15712308979	0.0673171165433	-0.708958669991	1.04908558864	0.174115007293
2490	854359	2540210	1.06340529854	1.03479492408	0.876605132757	-1.15427847092	-0.768111726763	-1.0524151577
2506	852376	2540083	-2.06027969531	-0.226158917108	0.803806017797	0.392291728159	0.938668339533	0.151672526932
25175	856529	2542512	0.783213919312	0.789870981251	1.16596384841	-0.481292393784	-1.68692559752	-0.570830757673
2531	852969	2543378	0.449183909273	0.594352868909	1.65266564551	-0.485650867656	-1.2367080625	-0.973843493543
2554	853133	3361487	0.589407658287	0.405254883334	1.71399873357	-1.15403290022	-0.705380863173	-0.849247511798
257	850499	2541674	1.23077037818	0.967569925504	0.659417721127	-0.45612449209	-1.09543740532	-1.3061961274
2592	855350	2541131,2539385	1.41915149185	-0.00727610626003	-0.323552356106	-1.23939298546	1.15575808831	-1.00468813232
2616	850793	2542266	1.72178656902	0.212903638741	-1.24045104278	-0.769088949945	-0.617214398932	0.692064183898
26199	856345	2539559	0.346383412042	-0.321901576689	0.371876030386	1.71407035653	-1.54158603517	-0.5688421871
262	856733	2541631	1.05771245014	0.756230231896	1.1511065686	-0.808586990035	-1.02657739973	-1.12988486087
26324	853218	2542082	1.32265742419	0.717481273998	0.866711077028	-1.2068318203	-0.646126287366	-1.05389166755
26360	853256	2541250	0.282362885651	1.14376976761	1.28035730544	-0.757627315107	-1.47428887128	-0.47457377231
2676	856844	2539741	1.26783567065	1.42301375861	-0.983208329819	-0.130767284092	-0.523332835774	-1.05354097957
2699	851100	2541017	-1.20933840312	-0.836218713949	-0.790925680779	1.37260686581	0.373357796189	1.09051813585
2701	856106	2542502	1.99768707473	0.403925382212	-0.269718642394	-0.634728562976	-0.395234180846	-1.10193107073
2730	853097	2539269	-0.876123140713	0.268599261666	1.87071550075	0.0585711940607	-1.28687147923	-0.0348913365349
2739	855840	2543440	0.258492215314	-0.347842821567	-1.06286693211	1.47339372873	0.948473417589	-1.26964960796
2779	852371	2539938	-1.06134163057	-0.488799410557	1.19884457547	0.31599720258	-1.22672240132	1.26202166439
2780	854543	2542090	0.177024663624	0.771663467489	-1.4256770055	1.32512057218	-1.20670069932	0.358569001524
2781	855357	2543621	-1.1433111061	0.550940138628	-1.46532192939	1.36892316955	0.0884710023946	0.600298724921
2784	852039	2540819	-0.632558458576	-0.46624084219	-1.66968312413	0.760914368249	0.988097860822	1.01947019583
2786	855177	2543537	-1.97259728785	-0.39323320168	-0.00180016850397	1.02808104458	0.663564703113	0.675984910342
2791	854142	2543436	1.90240478549	-0.875524021839	-0.848990041457	-0.315677719682	0.6951460747	-0.557359077215
2794	855983	3361548	1.04601749609	-0.949788654003	-0.846159500188	0.61243374208	1.27357940496	-1.13608248894
2809	854474	2541192	1.46102516543	0.415629810822	0.737116089685	-1.17944814011	-0.113183750704	-1.32113917512
2811	853416	2542427	-0.165430993741	-0.900945844617	-1.39652226817	0.346417384575	1.71050701903	0.405974702925
2839	852230	2543488	1.76055930834	0.376130749776	0.515123175098	-1.05545573481	-0.568571197228	-1.02778630118
2856	853159	2539168	-1.15316919645	-0.697769226468	-0.952692644488	0.522994940265	1.58838131599	0.692254811153
2899	853846	2541592	-1.09418568569	0.133938216151	0.133938216151	-1.35715511067	0.571515647913	1.61194871615
29	855993	2541313,2543377	-0.833484701248	-0.904840944922	-0.402115122266	2.07850767486	-0.00616522621839	0.0680983197954
2900	853125	2542778	-1.61220474874	-0.696712598781	0.116858429661	0.0759754165246	0.484868760203	1.63121474114
2903	851797	2542017	-0.00859605755389	-0.508830647899	-1.93244377046	0.801022879026	0.771077280355	0.877770316528
2906	850427	2540434	-0.252242144504	0.528386672054	-0.983921392954	-1.24245144628	0.186539718133	1.76368859355
2908	850868	2542885	2.01387698086	0.28528785569	-0.427204019998	-0.709188106112	-0.0806673158613	-1.08210539458
2926	855906	2542857	1.82956821785	0.652519333126	-0.297807802607	-0.451295245747	-0.401237414228	-1.33174708839
2952	851015	2539416	1.93528282194	0.324909595954	0.172326628045	-0.937443938783	-0.499553924616	-0.995521182537
29641	852582	2543560	-0.146717189989	0.683436924479	1.66634648782	0.098557214575	-0.955582786446	-1.34604065044
2979	854973	2540105	0.911529481892	-1.64174707628	-0.797147293231	-0.330436282862	0.970349363909	0.887451806572
2983	855149	2539569	-0.482763921307	1.16172225519	-0.33120257155	1.44048375525	-0.33120257155	-1.45703694604
2985	852177	2541526	-0.790596313174	0.192654335587	1.98204563226	-0.651217635096	-0.965062889647	0.232176870073
2986	856421	2541999	0.663481186934	0.953357271098	1.27596328407	-0.719617782879	-0.8186308703	-1.35455308892
2991	852549	2539887	-1.16926965462	-0.147969386112	-1.37259371258	0.819755107779	0.543690896437	1.32638674909
2994	853386	2543228	0.583343591904	0.73718356907	1.48329028508	-1.35207653189	-0.5950389233	-0.856701990864
3001	853521	2541086	2.07240726604	-0.312285426331	-0.206013190784	-0.41145688444	0.0381990172494	-1.18085078173
3020	853463	2543455	-1.99060553345	-0.388969591167	0.0527550222311	0.789220069365	0.57076728401	0.966832749017
3034	853747	2543164	-1.98152789508	0.772864411303	0.408256352733	-0.308262580924	1.10203663126	0.00663308071208
30429	854772	2541744	-1.95531433711	0.218237286719	-0.04915881019	1.19241116948	-0.217161317545	0.81098600864
30493	851772	2542366	1.835690812	0.521754548416	-0.544675125047	-0.336122827895	-0.0832977104778	-1.39334969699
3060	851195	2543662	-1.39673567535	-0.422408675846	-0.973802033616	0.729201053675	0.670518690543	1.39322664059
3064	854778	2543351	0.403483620713	0.348183219576	1.80736799757	-1.16262248273	-0.945911208431	-0.450501146701
3073	853709	2541690	-0.14774019898	-0.0698475385698	2.05493694845	-0.665042327613	-1.14342145662	-0.0288854266726
3074	850747	2542651	0.420541513386	0.907952446708	1.46335628469	-0.536776130702	-1.01232566526	-1.24274844882
3084	854056	2541841	-0.593700921601	0.702859956119	-1.45629985343	1.68289528366	-0.436387724349	0.100633259608
31015	855750	2543344	-1.25754454994	0.0814886595439	1.34586120823	0.0814886595439	-1.25754454994	1.00625057255
3119	852903	2540982	1.39303625652	0.902411584896	0.601635368921	-0.865291834015	-0.828385493938	-1.20340588238
31249	852452	2542172	-1.5526392459	-0.349699092437	-0.860520112547	1.00368964818	0.586500194438	1.17266860826
31283	850914	2542541	-0.868378341795	-0.595124029651	0.468021487777	-1.14670546132	1.80023230478	0.341954040215
3133	853681	2540711	-0.483555001447	-1.52714668006	-0.678696666039	0.590303326077	1.5087916954	0.590303326077
3138	853667	2541208	-0.400546574571	-1.72322752517	-0.400546574571	0.224720043204	1.06310789782	1.23649273328
31431	853135	2543386	1.39134801773	0.680657714829	0.778520357357	-1.2259646381	-0.518876079784	-1.10568537203
31469	852477	2539859	0.089072118091	-0.110292194387	-1.65092548501	0.602648739717	1.6116071767	-0.542110355115
31471	852499	2541726	0.594561992317	0.521135236152	1.66764675046	-0.984003826428	-0.957946984085	-0.841393168418
31513	851458	2542928	-1.15757012538	-0.873072626124	-0.936867970455	0.797422549798	1.20655527872	0.963532893437
31563	851996	2540633	-0.0794370075915	0.351932417054	1.97691813818	-0.975127853767	-0.952461467217	-0.321824226658
31571	852063	2541140	1.56301970664	0.284921045621	0.636515269047	-0.953751001715	-1.46872574105	-0.0619792785425
31574	852068	2542537	-0.970079041469	-1.2446931568	-0.58517854058	0.348057836744	1.36775268321	1.08414021889
31576	852092	2539926	0.915941751081	-0.103205489472	1.40697163922	-1.62458335898	0.123432053	-0.718556594846
3159	855324	2543490	0.152272513307	0.696448600536	1.16215291533	0.433931523771	-0.528018384836	-1.91678716811
3160	850860	2541300	-1.04508808035	-0.814892917997	-0.73691935182	-0.108250116824	1.4751572328	1.22999323419
31613	852620	2539075	1.73173141177	0.650324104693	0.301982883402	-0.840304962955	-0.720369459747	-1.12336397716
31619	852712	2539008	1.81820857831	-0.00493194900831	-0.0926025598315	0.101800691734	-0.199040954368	-1.62343380684
31629	852796	2541508	0.314682791711	0.90984363757	1.1815142603	-1.07030178757	0.237541567484	-1.5732804695
31631	852802	2540213	-1.37793934365	-0.469754415283	-0.767094112826	0.897767442533	0.147133163206	1.56988726602
31646	853122	2540968	-1.48032304008	0.256263362747	0.414782865329	1.30257864213	-1.18274479225	0.689442962121
31647	853130	2540323	1.61243525836	0.760870332543	0.0544622655834	-0.745590454784	-0.190167352054	-1.49201004964
31653	853193	2543505	-0.22182365675	-0.988160141883	-1.4769177178	0.455300124422	0.897023109799	1.33457828221
31656	853202	2539801	-0.402945275425	0.503428708599	1.81033234883	-0.20496940458	-1.48928905778	-0.216557319648
31659	853827	2542691	0.696050192349	0.392415912922	1.67374668668	-0.856454418808	-0.879994860682	-1.02576351247
31660	856370	2540527	0.803789483156	0.89738356136	1.16709500181	-0.423301483715	-1.12656775844	-1.31839880417
31661	853841	2542532	0.702329019249	0.999119167864	0.817570600571	-0.560003358729	-1.87605628064	-0.082959148314
31683	854702	2541267	-0.0734044996874	0.343861851611	-2.15456167156	0.443857491816	0.726034179353	0.71421264847
31704	853336	2541761	0.600627253934	-0.364332338579	-0.665494588211	1.44532817427	0.600627253934	-1.61675575535
31709	853382	2540205	-0.370442812424	0.438578379051	1.99025519278	-1.11820263256	-0.378030467514	-0.562157659325
3171	851360	2539231	0.635100439525	0.635100439525	1.52891164296	-0.731358273094	-1.33639597582	-0.731358273094
31715	853490	2539705	0.190699510337	0.3132810703	1.95184463351	-0.964084855456	-0.663144920308	-0.828595438389
3175	855347	2542779	1.04904602448	0.716360084932	1.14734946571	-0.652861637553	-1.34223362455	-0.917660313021
31762	850637	2539923	0.687570116725	0.286005512914	1.72085133438	-1.06267401181	-0.924352192845	-0.707400759368
31777	850803	2541652	-0.190667970623	0.0768970726485	2.01978119191	-0.157196390668	-0.471709321498	-1.27710458177
31797	850991	2543599	1.56823234523	0.860539798065	0.37680962426	-0.888627656074	-0.83374247651	-1.08321163497
31808	851096	2543637	-0.191251070936	0.614293181537	1.78408101443	-0.57217739683	-1.42542479822	-0.209520929986
31812	851136	2539616	-0.824513400505	1.14486569312	-0.0654593274188	0.693874925633	0.765300007411	-1.71406789824
31823	854983	2540449	0.324914550122	0.400076421268	1.85790939194	-0.755926993995	-1.05874613737	-0.768227231967
31828	855077	2542162	-1.02217184481	-0.248730252244	-1.38247173342	1.40666015175	0.959682281966	0.287031396759
31840	855201	2542274	1.3441601638	-0.409966080057	1.43004142339	-0.674330001733	-1.06578247762	-0.624123027775
31852	855320	2542225	1.04913503772	0.127084628401	1.18616994028	-0.204380029278	-1.82260823758	-0.335401339539
31858	855424	2540023	-0.761354761171	0.0119583676271	-1.77475017698	1.15355367608	0.669340105976	0.701252788471
31861	855454	2541887	1.44318693668	-0.865719141379	1.23368793342	-0.251432126864	-0.351978086906	-1.20774551495
31862	855490	2539120	-0.228268033848	-1.13687776901	-1.42624728807	0.843515572179	1.05327784742	0.894599671332
31885	855683	2539170	-0.407665035329	1.18136620795	1.53038842438	-0.543752735056	-1.23445249891	-0.525884363023
31886	855692	2541362	-1.27826074798	-0.55628661164	-0.940429633377	0.809048510098	1.52388469722	0.442043785678
31891	855710	2540821	1.71268606756	0.340869714249	0.553987786763	-0.743164522003	-0.511854131855	-1.35252491472
31902	853985	2539773	0.187630032274	-0.203536614471	1.87066956016	-0.203536614471	-1.53949755931	-0.111728804188
31920	854187	2541976	0.919766904025	-0.989100489295	-1.19466888348	0.225876122826	1.5579573315	-0.519830985573
31924	854221	2541448	-0.546846423117	-0.107609788017	-1.86253305664	0.842698812934	0.604138593337	1.0701518615
3193	851981	2543663	0.470660080735	0.932692185431	1.44135982251	-0.681910004455	-1.19799554401	-0.964806540209
31940	854391	2540061	-0.722341650287	0.636423555258	1.24245048777	0.804956535445	-1.67278129562	-0.288707632563
31942	854425	5802714	-1.59448579834	-0.545165961192	0.29826848524	1.74466513605	-0.0586722073232	0.155390345569
31948	854518	2540989	-1.47934931764	-0.398672571742	-0.963786137684	1.04236848627	0.804381776661	0.995057764128
31960	855902	2541436	-1.21451736779	1.89683873995	0.330115312568	0.225916305086	-0.628583879938	-0.609769109876
31969	855974	2541729	-1.79934813368	0.428920833867	0.265136256239	1.54288570571	-0.0926324931041	-0.344962169031
31975	856011	2542396	0.995081862663	1.6569557943	-1.11850520283	-0.122576925182	-0.667842417862	-0.743113111089
31978	856023	2539633	-1.62139428842	-0.523576730564	-0.472329243144	0.251451752896	1.26040162679	1.10544688245
31983	854511	2540385	1.32397668103	1.15836338256	0.380326954981	-1.08447364998	-0.846891804149	-0.931301564441
31984	856048	2543483	1.73468122883	0.709733244469	0.0642158697413	-1.05949265517	-0.330543862127	-1.11859382574
31986	856077	2538705	-1.27953691837	0.780458109659	0.418950343669	0.0683531228943	-1.33078909322	1.34256443536
32	856411	2539950,2539980	-1.58259300421	-0.805039074016	-0.385549919702	1.16365032573	0.647787255912	0.961744416283
320	851617	2539032	-0.946834357836	-0.0735512194282	-1.40932013101	1.01685939212	1.44121608993	-0.0283697737697
3218	851410	2541412	-0.221589300587	0.338375393033	1.8842277055	-0.371230464101	-1.4552733164	-0.174510017435
3221	855971	2542827,5802969	1.62272396669	0.822703409282	0.129098685798	-0.770550930967	-0.42641018784	-1.37756494297
32308	853844	2538942	-1.86630755437	0.581445801326	0.917669976291	1.04495344474	-0.425744423215	-0.252017244764
3238	851394	2541216	0.6042266924	0.812431413044	1.44676706975	-0.961762783724	-0.678266734129	-1.22339565734
32405	853345	3361531	0.592239331858	0.387279806656	1.73548221747	-1.02005269782	-0.919708028875	-0.775240629291
32615	852287	2543620	0.871561187512	0.459551960164	1.403792581	-0.670828314466	-1.52108935297	-0.542988061237
32731	854816	2542872	0.957492001582	1.15606235824	0.860326591237	-0.833211594155	-0.967638917245	-1.17303043966
3275	854538	2541985	0.855056088192	0.646688275943	1.33798990815	-1.03796759133	-1.32508733537	-0.476679345586
3279	856423	2542415	1.46739055117	0.753142825756	0.514508063885	-1.48417525523	-0.747320358719	-0.50354582687
3280	850522	2543647	-1.28998554643	-0.690860065426	1.39120059519	0.619924973262	-0.892193327181	0.861913370593
32808	850516	2541846	2.00305501683	0.388504206291	-0.316590859467	-0.782449134524	-0.266078288108	-1.02644094103
32809	850519	2542981	1.52904092859	0.717692766576	0.600715002985	-0.753177294995	-0.933491467384	-1.16077993578
3281	856597	2541110	-1.31414754222	-0.478310350883	-1.08418479452	0.928092154372	1.20772669577	0.740823837477
3304	853807	2538859	1.54351867208	0.835204754125	0.39249347048	-0.936924837793	-0.596373389636	-1.23791866926
3315	855986	2540174	1.07159266576	0.397641562857	-1.92086145046	0.900669282492	-0.438807161192	-0.0102348994533
3325	852258	2540620	1.4352395906	0.554978604447	0.900977771498	-1.07572624486	-0.82063430857	-0.994835413113
3357	852198	2543074	1.2619956193	0.378399648288	-1.09389066736	-0.164570556247	1.02713882233	-1.40907286632
3371	856306	2543284	0.88443995444	0.132345741077	-1.23761015774	0.927889453691	0.777312847343	-1.48437783881
3374	852325	2539826	0.907091020447	0.598963242647	1.39191787283	-1.18783605614	-0.792793053308	-0.917343026475
3381	850981	2542480	1.80875375669	0.561188109965	-0.105674727615	-0.805662205963	-0.142167541957	-1.31643739112
3408	855012	2540763	1.51065208223	0.622682326387	0.707514451089	-1.15910141349	-1.03056687689	-0.651180569327
3426	856571	2542880	-0.14306806867	1.68094601061	0.761634155815	-0.0431284274825	-1.24302161099	-1.01336205928
