GeneID	time0_rep1	time0_rep2	time1_rep1	time1_rep2	time2_rep1	time2_rep2	time3_rep1	time3_rep2	time4_rep1	time4_rep2	time5_rep1	time5_rep2
852736	1731.8524	1743.9247	1402.4366	1440.9645	1639.2994	1630.9427	1792.4783	1866.7483	2316.6194	2290.8335	2187.0618	2341.178
854980	18609.271	18684.422	19116.35	20206.57	19133.566	19207.39	24266.436	24050.375	24699.969	23850.836	23315.27	23733.938
853957	1979.1111	2015.919	2410.3071	2398.1482	2099.255	2010.8097	2721.3674	2812.1746	2459.0254	2728.4749	2718.82	2894.3235
854853	5148.286	5094.007	6277.4106	6353.557	5219.186	5120.2007	8862.459	8879.549	8315.496	8814.279	8337.818	8530.116
856351	6890.3374	6992.64	8052.1953	7839.7246	8663.148	8908.515	9239.814	9100.868	9406.736	9320.457	10113.189	10003.148
855598	759.4577	772.92847	716.8306	667.3929	849.4984	866.8863	434.56503	468.0762	424.44046	441.21567	480.7188	438.9351
853949	12620.371	12284.046	10785.781	10581.403	9981.213	10220.57	9203.625	9230.822	8971.58	9485.271	8199.4375	8572.58
855335	790.9958	857.05194	1213.216	1230.8085	992.8655	883.3744	1974.0592	1893.6796	1661.6652	1583.8551	1930.4279	1771.3148
851807	349.3445	381.7817	426.03198	384.4982	371.13272	349.29422	558.3111	565.4294	675.841	674.18884	689.2286	643.4173
850300	9198.992	8689.693	11180.2295	10779.972	11378.343	11411.139	13538.895	13115.641	12698.9795	13481.264	13423.187	13948.205
852895	1134.741	1184.3971	1277.3855	1265.5316	1507.2194	1584.711	1206.2505	1193.7263	1037.3213	1041.3613	1192.9092	1158.8445
850603	6974.059	7241.8667	5294.5854	5598.75	5256.139	5244.8027	4698.775	4849.7983	5236.966	5064.0435	4435.8403	4354.842
853666	4434.153	4466.587	5110.9946	5038.8486	4383.2207	4319.947	4722.7563	4566.147	4217.55	4518.41	4504.771	4683.9126
851764	3088.4253	3139.8115	2736.098	2771.4302	2959.1	3032.9067	2622.5652	2655.8108	2643.554	2766.2468	2757.5007	2766.4473
855018	1834.9744	1736.7854	2167.2385	2092.7314	2153.516	2119.1838	2194.396	2133.188	1591.6844	1653.9388	1956.4474	2145.5847
853535	1308.8207	1306.5834	1696.1046	1683.4545	1454.6953	1451.5302	3934.812	3695.9521	3823.959	4113.879	4006.9128	4007.7766
852950	119.69872	109.44406	76.231415	58.99556	73.889404	79.83835	91.274734	74.86112	67.96777	91.85474	63.605682	69.521545
850714	5057.9233	4893.8994	5810.713	5872.948	7302.202	7096.2246	5607.9253	5499.783	5397.8125	5600.9556	6539.038	6607.1772
850698	844.28577	790.34125	901.24677	889.4367	812.8288	813.99976	1294.1129	1236.2474	1167.7401	1191.1074	1179.3982	1169.6963
855536	2123.498	2003.0829	2363.6165	2153.709	2597.8591	2515.7808	1492.8326	1444.3925	1520.7874	1555.8054	1575.839	1578.4215
855150	1385.53	1475.5236	1713.6871	1782.925	1594.7231	1636.5892	2376.237	2446.356	2528.0781	2474.1614	2288.4436	2378.121
852194	1258.7184	1188.8802	1209.8589	1112.7787	1156.344	1126.6417	1271.1926	1225.1077	1196.0903	1213.3484	1169.4442	1203.9514
854569	4914.014	5482.094	5704.304	5943.004	5161.924	5171.779	166.87558	190.64897	302.34042	336.7159	173.36188	167.19115
852826	10074.329	11093.277	8909.16	9435.235	8643.228	9016.26	7961.7095	8551.636	8930.674	8151.1997	7904.0386	7784.333
851752	4404.2515	4353.0356	5084.203	4803.932	5450.4146	5377.9272	5403.5396	5479.0366	4827.5015	4802.5483	5299.7285	5644.9756
855448	1675.1459	1746.2505	1679.3718	1552.7001	1458.208	1349.4067	1486.237	1481.6716	1426.106	1439.3843	1528.5256	1455.9
854984	21950.807	22288.338	21400.07	22017.268	21248.098	21591.95	19123.225	19925.973	19285.307	19010.342	18369.363	19068.244
855512	9599.644	9513.663	10595.338	10528.055	12023.37	12271.693	9877.58	10071.4375	8710.369	8533.492	9572.4	9895.721
851939	5544.9014	5510.5723	6218.3984	5837.646	5907.822	5768.722	5745.0044	5692.9297	5037.407	5250.3677	5854.9077	6119.0376
856859	3831.402	3721.3855	3952.0664	4118.774	3769.578	3697.7537	4185.128	4148.0825	3866.3162	3930.0793	3680.8232	3765.446
851063	1521.0608	1502.6691	1612.7306	1630.1808	1663.7297	1716.6486	1666.6669	1685.6072	2770.282	2795.6226	1903.9996	1872.1307
851413	2269.087	2190.7651	1934.9491	1816.3129	1707.3447	1758.1045	1680.7017	1609.9476	1603.645	1632.8236	1472.0492	1367.0043
851624	1628.6859	1862.8225	1963.3977	1999.6951	1594.8677	1671.5026	2304.9363	2286.1792	2140.457	2272.7666	1934.3578	2044.0848
851211	1494.9012	1372.649	1337.1498	1401.4025	1530.257	1583.1416	1436.9512	1481.2704	1431.0924	1418.2219	1458.4431	1345.0897
852519	2878.1167	2778.0723	2925.2156	2866.5898	3393.2173	3461.3635	2427.5012	2493.022	2277.8027	2345.3547	2573.8005	2684.641
851143	1263.0292	1414.8076	1299.1754	1358.7147	1250.5903	1253.0233	1282.5441	1338.282	1207.9877	1206.7274	1273.1836	1296.7462
856709	17313.355	17226.33	18284.943	18813.662	17086.178	17542.016	19882.979	21261.902	21943.732	20766.518	20617.57	19742.514
851897	2940.3118	3082.0405	2520.9468	2830.6543	2542.5852	2466.4248	2147.2449	2359.8325	2394.438	2303.6904	2190.6062	1969.4475
852068	3338.884	3374.8862	3418.223	3402.0825	3490.3284	3529.2961	3722.053	3928.6628	4108.112	4015.2136	4004.0364	4093.0598
851367	1532.8773	1581.2351	1529.5704	1361.1626	1351.546	1375.6422	1352.4711	1440.7062	1419.2455	1477.8374	1407.3926	1405.419
855884	1579.1028	1547.3438	1797.6166	1681.9443	1575.9802	1519.1732	2954.7898	2658.5361	2217.4602	2289.1462	2746.7046	2821.854
856387	791.2949	768.60046	935.149	952.6778	1115.6653	1072.6292	1399.3605	1324.6251	1229.2595	1282.0366	1150.2003	1188.1962
854850	1473.5886	1512.98	1288.6055	1259.3302	1222.5535	1224.2266	1686.58	1760.3208	1639.9796	1793.8352	1486.1577	1499.6976
854847	129.6902	122.24782	140.06375	138.4499	146.87852	150.27936	175.0296	172.72668	160.31151	184.41644	185.00479	192.91983
856537	2822.6184	2695.728	2972.3367	2792.405	3224.7336	3230.4836	2854.8013	2734.4727	2446.314	2582.8013	2629.086	2715.1045
853342	1364.6948	1279.8243	1427.287	1336.0204	1705.4115	1756.082	1953.4913	1964.3511	1957.8575	2039.4175	2203.261	2263.2993
856727	12817.23	13057.245	12097.579	12641.981	11976.93	12556.275	11449.422	12116.978	12145.356	11670.555	11171.404	11151.5205
853553	2101.4102	1919.6193	1648.4125	1591.5994	1937.1786	2038.6843	1632.8243	1629.5358	1607.6324	1573.0612	1649.183	1646.0404
851332	2033.115	1993.6578	2342.1484	2282.5618	3124.8694	3231.297	1986.3531	1952.332	1687.5807	1645.655	2081.0132	2158.674
854338	14864.888	14991.436	14851.256	15178.714	15312.606	15542.476	14017.654	14436.509	13298.165	13356.937	13128.18	13861.123
854487	4533.8027	4680.876	6260.939	6007.9565	5684.4233	5464.363	6744.236	6996.676	5950.7056	5904.414	7251.2515	7008.897
855352	6285.552	6106.271	8679.39	8334.9795	8826.822	9039.16	8924.893	9173.043	8271.465	8465.583	9338.9375	9424.363
854109	5114.671	5489.8945	3779.4915	3892.7698	3998.488	4043.785	3361.9116	3533.4924	3952.6997	4010.0168	3288.4927	3326.1682
853286	3291.3948	3213.0317	2571.855	2320.5432	2599.1204	2558.054	2627.527	2507.9165	2724.0107	2878.0125	2295.703	2400.4785
851926	5034.948	4976.5737	4835.943	4854.861	4343.5684	4283.8687	4378.0947	4137.261	4226.36	4160.487	3918.1338	4067.5757
854504	5340.602	5124.529	5469.0864	5293.2427	5660.7393	5563.1855	5515.3354	5403.339	4890.55	4898.2046	5292.102	5352.6353
851637	915.64935	939.755	827.0672	838.0347	787.38916	737.7829	969.2098	946.7147	1055.4922	1167.6783	1084.0209	1077.0979
853169	18488.082	18739.975	17936.223	18194.352	20095.225	20374.143	20317.756	20786.709	21700.244	20965.531	22273.932	21913.72
851100	1580.6953	1663.161	1793.512	1691.5348	1729.4567	1689.1023	2436.2097	2333.0627	2080.566	2133.3813	2339.328	2372.182
853082	2466.8247	2586.7563	2611.7778	2754.029	2651.18	2774.5732	2348.226	2468.1567	2219.375	2034.689	2200.2478	2242.7817
853860	7654.8613	7785.588	7708.074	7596.681	5400.0317	5675.2256	7379.068	7247.463	7038.846	7134.625	7928.537	8382.962
855913	1277.4319	1187.8121	1245.7391	1249.9161	1411.1969	1315.0778	1296.795	1204.8191	1211.2534	1241.4424	1258.221	1179.0372
853729	1095.453	1047.3931	1116.7106	1043.9507	1390.0247	1439.5656	994.40393	992.4721	1034.5984	977.3369	1034.5984	1069.6616
853590	1568.3696	1705.6254	1582.2322	1526.9303	1764.4125	1738.8171	1299.5739	1413.7643	1341.5137	1326.8921	1490.3617	1430.1156
851996	2382.233	2388.6733	2649.844	2713.5422	3523.075	3644.8337	2053.6338	2247.307	2158.675	2082.9631	2454.8254	2422.0034
851108	539.15564	580.722	508.19778	483.48615	550.2813	541.1383	603.446	535.3271	616.9524	649.0456	542.074	551.6393
855778	2130.809	2237.4622	2147.7485	2276.4521	2550.5632	2507.5098	1705.779	1810.3096	1701.1508	1605.7538	1815.5292	1834.215
856719	2061.8542	2129.6978	2503.677	2308.839	1931.401	1821.4863	2640.0405	2487.645	2173.7227	2377.6946	2524.079	2798.8958
853869	2081.9116	2111.7222	1426.9264	1371.5382	1348.0459	1347.465	1727.556	1589.6228	3929.0112	3758.8694	2034.6152	2116.21
853410	3776.4326	3832.7798	3717.0334	3548.5269	3464.4182	3576.3513	3702.0796	3795.0981	3885.9783	3845.6973	3646.0156	3898.4465
852688	15978.677	16133.544	14933.246	15133.444	14612.129	14551.775	14783.526	14984.946	15049.25	15002.22	14289.685	14110.791
855960	16883.22	17274.762	17246.81	17920.732	17527.783	17874.357	16240.136	16795.953	16076.716	15805.643	16208.911	16423.533
855593	10870.376	10857.466	10769.295	10308.348	10449.911	10493.252	9887.533	9582.046	9233.155	9399.312	9419.628	9605.871
853123	13659.051	14230.133	12136.812	12730.094	11367.279	11961.61	16314.523	17848.62	19946.754	17667.75	16984.379	17062.502
851736	7665.337	7798.3394	8061.4614	8370.132	8602.866	8869.469	10685.712	10416.837	10257.608	10440.129	10433.361	10701.091
854965	337.94208	334.0602	289.85248	277.17102	296.10507	299.37354	445.70044	440.05774	574.86816	581.06714	496.59894	533.0588
851475	14795.233	15596.835	15644.342	16255.058	15151.423	15112.762	15647.445	15925.841	15780.054	15603.01	15809.623	15503.363
854517	100.2248	100.34756	103.7296	100.36191	64.76065	55.68923	113.81891	112.22435	99.609856	101.32014	109.62154	101.62691
856741	1777.9594	1790.8986	1652.8083	1644.3522	2302.5723	2310.998	1446.3167	1378.4171	1370.8477	1332.8268	1443.405	1420.471
852876	10934.705	11583.302	11671.59	11790.659	11967.875	12490.922	11822.536	12857.178	12383.934	11534.622	12686.186	12052.381
850874	4089.595	3757.1133	2709.6387	2616.9539	4165.6562	4066.1135	1558.2971	1603.1542	1597.8257	1716.836	1326.5808	1441.1205
852033	795.7219	733.98236	787.55853	761.2502	990.72363	1020.3989	1002.8131	1038.1061	1025.9227	1000.0206	1012.7701	1089.7513
855675	13943.204	13829.5	14170.613	14114.869	13080.54	13229.669	14012.629	14032.046	14307.438	14737.847	13987.928	14140.037
856147	4497.1562	4161.1616	4629.445	4813.8887	5229.4346	5335.7095	9144.534	8812.851	7385.855	7340.2754	9932.651	10112.467
852262	835.38434	833.9718	776.917	756.72955	753.45483	746.75946	742.60455	720.373	791.3376	807.84155	788.86346	786.31274
850359	11058.188	10868.613	8874.274	9117.913	7606.526	7840.697	6749.698	6658.9727	7449.251	7570.342	6429.119	6646.271
855850	622.4388	642.8383	771.08014	836.7231	830.36285	825.47626	597.37396	627.1609	605.16425	579.16675	578.35425	475.05167
852600	757.5473	752.92615	637.49304	627.20636	640.1145	659.5722	639.37744	629.5813	719.90735	743.4478	566.2642	579.0425
851591	1917.2025	1825.1597	1932.7913	1877.055	1823.0582	1770.679	1752.4817	1809.7882	1624.1196	1702.1301	1499.3195	1600.761
851709	936.665	911.1945	781.3615	808.9178	833.98737	768.1447	1075.0255	1089.5549	1032.1814	1152.2308	1035.8103	1079.9697
855320	644.36725	617.28546	632.1241	618.1081	697.9405	720.99567	660.6651	628.7206	533.9611	571.67017	661.426	691.4397
855137	9202.317	9429.461	8497.792	8593.289	8425.922	8415.306	7863.6113	7952.8457	8738.941	8938.556	8288.759	8438.064
853081	1419.475	1319.3206	1343.181	1214.9427	1268.4739	1320.0568	1190.7008	1154.244	1233.5146	1198.0516	1152.0028	1237.3379
855954	4138.7607	4138.161	3980.6858	3960.4575	3163.9785	3184.3147	4652.659	4813.884	5771.6387	5827.5723	5343.6895	5284.8696
853155	7689.8066	7615.7153	8544.567	8171.0156	9150.632	9094.8125	9707.708	9139.434	8249.03	8451.595	9982.659	9424.372
850982	5018.802	5070.877	5749.762	5431.33	4324.6543	4195.526	6428.3223	6211.511	5798.4404	5898.8926	7086.141	6898.1616
852245	1320.8885	1301.5168	1470.7533	1389.5502	1428.469	1428.9575	1176.4517	1243.835	1231.8953	1189.1586	1452.6034	1448.1661
855485	989.5305	949.1189	967.41504	906.0767	1030.5295	1014.48444	1006.4294	965.4675	923.3767	1017.2087	964.30396	1015.12366
856316	937.37317	986.3474	981.69	896.18445	711.9706	745.43	926.5722	855.9121	852.0083	899.7555	899.011	942.61694
851877	1280.1918	1299.691	1346.7378	1359.5468	1420.8293	1308.9855	1439.151	1448.7131	1301.376	1363.3198	1486.2102	1531.0562
851663	2658.156	2659.7344	2718.6763	2700.827	2404.588	2447.811	2730.3438	2692.3354	2027.087	2063.8965	1980.6443	1951.2794
850754	7215.9727	7240.955	6688.1597	6670.006	6450.3315	6539.387	6442.905	6169.347	5866.925	5957.6787	5783.0654	6014.4463
854325	1192.3519	1173.5763	1209.6407	1206.1205	912.60596	906.71295	1134.5364	1226.6083	1203.6913	1253.3837	1300.4398	1217.8104
854427	10110.287	9614.862	8458.578	7976.05	6635.6436	6699.478	6455.2056	6281.483	6198.8296	6247.209	5662.5747	5646.0957
856724	1461.8059	1479.699	1178.8236	1224.1378	1133.2701	1031.996	1396.1919	1357.3949	1483.8309	1459.7567	1455.5599	1332.6584
852743	905.0663	820.55896	889.1967	769.9159	998.42065	883.13727	1149.208	1087.0878	1019.298	1064.9744	1069.2384	1032.6279
855705	3180.1267	3152.7737	2830.0916	3004.2234	2955.9624	2997.744	2686.8643	2800.0024	2983.8591	2903.711	2836.2114	2680.683
850732	15734.401	16335.682	13897.086	14612.645	12994.4	13447.364	13621.262	13990.423	15392.724	14747.9	14568.785	13902.601
853379	1431.7887	1353.2484	1367.7423	1363.589	1892.5222	1854.2599	1164.047	1178.4854	1305.0105	1473.1896	1374.0334	1451.0873
850636	14792.299	14477.829	15815.036	15046.006	17896.225	17403.012	13878.358	13263.98	14203.519	14477.333	15293.035	15330.798
854043	1223.6978	1198.6768	1244.2604	1418.7854	1151.4844	1209.9465	985.7094	1064.6875	1068.584	978.5512	923.6422	796.2947
851835	9192.389	9209.6045	6638.8843	6529.1675	5915.1675	6092.996	6447.773	6202.963	6735.995	6699.606	5919.2134	6332.2163
851858	2021.9493	1988.036	2081.3508	2063.5627	1799.4604	1705.993	2276.451	2256.7083	2390.5205	2519.9048	2045.3708	2221.9724
852602	58.24658	65.85474	53.522728	49.791084	49.38418	52.48685	74.38435	70.53471	71.80389	78.99807	64.51285	73.25788
855291	4614.6387	4744.651	4248.635	4424.1885	5178.022	5057.1953	2596.9253	2707.1023	3458.0046	3490.0122	3820.383	3656.5283
850720	3519.908	3751.5745	3488.8806	3491.5203	2907.6863	2882.366	3018.695	3138.0034	3280.7493	3115.496	2861.6924	2966.7788
856331	36.900562	38.545864	48.11224	40.793987	38.022255	39.998714	67.86026	52.96984	57.923603	93.02918	63.733986	49.360188
855760	1753.3025	1780.6803	1870.2454	1843.1473	1590.7102	1637.4136	2310.5396	2303.2334	2326.1445	2269.5393	2128.508	2103.68
853762	3307.4265	3289.9734	3287.9658	3075.9475	2110.7356	2102.28	3367.3633	3107.7153	3024.4553	3134.504	3299.519	3521.3618
854539	6883.7764	6950.2495	5170.477	5234.7036	5399.949	5421.0786	4434.0767	4466.6724	4677.9307	4841.776	3916.165	4327.344
854183	525.26917	491.38055	419.50436	396.52835	546.4032	543.6079	429.2178	419.0893	430.43976	455.692	373.08786	396.4926
855254	2310.8735	2223.9727	2715.788	2683.337	3459.8718	3300.1736	2377.4363	2334.701	2130.809	2302.8193	2944.1223	2846.6956
851354	119.02642	132.2377	145.49214	134.97858	140.90552	130.22568	299.43808	242.77441	313.73047	318.6523	334.63177	367.27234
855768	678.64404	623.1111	708.40497	635.8088	783.6432	797.48517	736.9078	772.6919	752.886	811.55774	912.08044	894.50916
853256	4190.32	4283.3296	4773.7715	4690.9937	4724.7114	4701.8145	3938.0706	4044.7993	3645.0945	3772.6997	4027.3706	4266.712
854277	900.128	899.7881	886.2573	839.66394	888.9729	870.921	777.4899	759.294	703.26025	777.01483	767.6328	733.27014
855852	17.018013	16.146849	22.004555	18.01251	26.06674	27.397062	28.374516	23.123405	24.07975	19.05003	21.904997	19.067179
852224	6541.271	7043.6675	6669.1665	6713.965	6137.119	6177.896	6620.8584	6490.614	6636.599	6906.6074	6872.3823	6472.4224
855826	14435.972	14475.014	15540.83	15619.878	14716.653	14844.304	15571.599	15542.193	14979.831	14831.512	13962.791	14807.485
855753	1031.9034	959.0086	1041.8859	941.8716	1023.45135	932.15906	1039.0588	980.067	1005.92224	1043.876	1191.1074	1202.177
852506	3739.715	3620.904	3852.073	3742.9404	4257.7446	4111.4434	3494.8582	3373.9143	3478.7903	3434.0667	3431.7227	3453.1538
852953	1064.8972	1055.8909	1090.006	1080.1649	1061.2251	1064.8972	972.0052	996.94775	1125.2642	1140.144	1039.1887	970.9203
853163	1477.9698	1540.5919	1012.07776	1008.6778	1442.4185	1469.4564	1086.3835	1065.9717	1644.3231	1656.7986	1424.9015	1424.875
850893	1481.9098	1374.4791	2008.5673	1904.5808	1360.1829	1379.5586	2932.542	2808.8362	2678.5583	2680.1987	3219.341	3142.3518
854693	1428.9834	1428.9834	860.4216	809.0925	772.97015	821.01685	737.0399	718.8971	788.1401	848.18414	572.0612	603.8916
850826	713.972	674.5892	690.39496	632.1925	605.06647	576.7954	672.1534	680.1602	666.52844	736.4961	683.3004	758.516
855226	5849.6387	6100.3457	5197.5396	5489.8003	4891.4263	4957.3613	4321.5786	4161.614	4673.222	4536.4194	4033.4668	4196.206
856739	664.69586	587.7983	719.998	686.90045	865.6083	874.4389	598.38574	607.8275	487.64587	525.3636	606.9534	610.7223
854094	938.2837	899.36774	894.39655	817.46356	1152.6039	1144.5432	828.6913	769.2788	772.1917	776.9311	838.68274	885.61945
852866	609.4048	634.8372	774.5578	738.0084	699.31	760.5242	1143.6785	1164.7805	1172.0557	1222.8613	1108.0225	1164.8228
855440	12111.963	12507.359	10979.868	11425.971	11116.47	11163.172	10497.236	10629.911	11211.481	11093.277	10342.912	10341.6
856076	1621.4036	1597.3656	1818.2756	1724.0175	2336.2979	2545.793	1638.593	1665.5276	1544.0337	1638.3867	1950.0498	1859.037
850721	3421.7292	3481.1035	3397.676	3271.4355	3583.309	3442.1096	3784.2559	3511.305	3647.327	3551.2114	3324.3733	3360.825
850837	1081.4879	1093.74	1115.968	1067.0854	935.26764	965.72815	1029.7328	987.4844	903.55316	980.6317	900.9069	1016.477
850633	9246.284	8963.516	7852.43	7527.004	8869.638	8999.714	7303.9014	7171.818	10146.016	10285.723	8219.833	8884.979
850558	1156.9695	1089.3201	1382.2926	1330.742	1249.0618	1263.2574	1421.751	1327.9681	1334.5802	1481.3254	1340.0182	1344.4626
855520	1549.5729	1586.2518	1526.9841	1558.9705	1332.2753	1329.019	1559.5883	1433.826	1613.719	1515.104	1768.7676	1749.7712
852584	1153.7861	1088.5547	1093.3057	998.13214	990.06384	955.75183	1033.4264	1021.4636	1130.276	1079.6587	946.6452	972.26666
856609	472.93613	433.06592	492.5493	433.54153	599.80865	597.51385	396.54272	405.62216	389.13425	424.65402	456.513	445.61203
853944	3098.6655	3140.8328	3444.8977	3349.9546	3126.3955	3138.1172	3472.284	3485.9307	3391.328	3443.5938	3404.2246	3401.596
854236	565.7649	509.81937	574.67114	527.3906	650.93994	603.4569	523.59845	523.4102	493.4628	499.77216	564.93085	550.5385
854490	495.20663	536.7068	436.30414	411.03787	423.4406	407.4877	585.84454	611.6683	333.7176	353.2261	400.14807	406.9603
853203	3904.6938	3882.4778	4227.7305	3915.8066	4046.6204	4060.0417	7652.5107	7500.0977	7145.7993	7309.5527	6945.982	7324.961
853843	1159.7621	1135.3125	1287.0997	1209.9685	1425.414	1516.5525	1071.4729	1172.584	1215.9049	1192.1598	1252.0767	1281.6674
850310	2709.0522	2911.246	2486.4805	2686.7207	1970.0149	2036.1177	2160.541	2262.5676	2205.481	2276.9448	2096.991	2174.3103
854982	22009.752	22715.564	21781.979	22163.557	21275.29	21455.203	20643.936	21379.303	21286.775	20157.143	19751.402	19932.074
852702	2997.904	2918.5376	3380.72	3345.1946	3993.3816	4125.0713	3513.643	3572.4277	3579.4395	3646.4712	4204.7466	4263.9497
850746	957.55914	965.65814	942.3792	830.66187	785.22314	741.46985	1198.1584	1154.3057	1152.1056	1179.9281	1197.641	1247.3987
854732	11017.871	10871.724	12240.789	12011.887	11860.672	11738.578	12917.252	13012.903	11852.136	12088.215	12750.274	12531.668
855953	1504.13	1489.4772	1320.4849	1281.1138	1325.3643	1298.6626	1577.2576	1638.6805	1655.1001	1731.324	1600.6754	1729.8286
854652	1147.162	1124.7379	1219.6968	1126.3984	1362.9272	1414.4015	1455.0894	1367.6204	1510.6947	1592.316	1506.0807	1540.7594
855521	2849.617	2791.1497	2529.9448	2554.6042	2707.056	2757.2036	2232.2725	2360.8523	3133.2068	2986.33	2402.556	2439.6296
853785	12254.455	12929.564	11824.645	12494.508	11477.88	11389.818	10500.039	11078.898	10878.963	10830.908	10804.437	11125.252
851919	10500.44	11104.878	9558.279	9285.342	7809.324	8456.142	8043.5225	7780.422	8040.0405	8139.3306	6887.25	7935.9653
855232	13100.552	13185.696	13210.87	13691.068	13761.219	14432.847	12610.626	12416.063	12030.286	11094.864	11381.219	12504.866
854019	2591.181	2652.9426	2680.5847	2767.095	2095.3318	2149.062	2882.3674	3086.2024	2938.8289	2948.7869	2600.7097	2633.774
856720	6006.5474	5842.592	7454.0835	7053.1855	8567.807	8702.066	5584.4478	5547.694	4716.644	4743.9634	5858.806	5930.718
853733	2906.2224	2867.7766	3149.5461	2974.3699	3123.1323	3071.6296	2947.6199	2927.4272	2823.329	3001.4685	2579.4573	2844.2383
853768	9483.228	9252.282	9485.959	8888.335	8498.862	8410.315	8842.071	8479.609	8462.225	9042.902	8468.328	8657.697
850623	952.38715	907.8884	1027.6222	987.5729	1040.855	1099.3436	947.60034	978.93854	983.37006	979.0973	1018.63715	991.4367
851213	686.45544	647.0864	723.72577	652.79407	844.5592	823.399	688.31067	666.4204	667.4524	681.01666	741.0962	774.75244
855348	2400.696	2260.4465	2019.0042	2062.1868	2337.0098	2289.5547	2068.2825	1913.9279	2085.1743	2120.5554	2331.8838	2204.9236
855156	1764.4445	1799.59	1847.0995	1850.8925	1842.1202	1818.9303	1515.5968	1581.0074	1564.141	1642.6665	1516.2784	1653.7007
854536	6689.4863	6685.7427	7398.622	7057.8823	6940.87	7023.926	6071.2104	6151.716	5850.688	6342.823	6171.672	6427.1514
852670	1331.077	1323.3864	1384.9316	1231.2517	1384.1342	1411.501	1188.5168	1169.5697	1045.4172	1157.2806	1118.1385	1284.4843
855623	11936.688	11621.72	10615.192	10236.988	9924.263	10009.638	8797.324	8477.483	9264.123	9409.123	8642.609	8902.272
856413	4096.672	3972.3843	4973.0913	4671.8716	5094.1865	4996.228	5959.0654	6120.3564	4985.5474	5221.9043	5964.2275	6065.5273
856566	1488.1638	1602.9524	1636.7656	1646.988	1952.7538	2046.8451	1243.4988	1192.974	1208.8796	1199.6042	1145.326	1206.4893
851394	1148.608	1033.7803	1322.7202	1121.0599	1301.4231	1280.5844	1001.2091	908.9674	982.9992	985.8513	915.2543	965.0335
851034	1265.4424	1184.1407	1161.223	1067.546	1501.8574	1398.2039	1201.1388	1097.9004	1294.3228	1389.5753	1392.3292	1482.097
852469	3022.5005	2926.5842	3310.8823	3210.4343	3910.3916	3950.853	3278.6255	3191.6538	2873.6682	3049.6013	3175.0415	3279.276
852399	1439.6946	1404.4824	1697.6323	1576.774	1734.7543	1750.307	1794.1895	1826.5397	1550.939	1686.913	1795.5776	1743.5165
855996	1089.4364	1015.5991	942.5149	930.98456	676.4729	658.49243	849.4053	829.13873	825.4015	824.2137	867.9013	942.03955
853920	4580.71	4284.563	5096.3003	4928.803	5866.606	5821.9062	4265.947	3806.0479	4353.741	4428.169	4761.4136	5226.4185
856403	4922.781	5100.6084	4492.702	4526.376	4373.679	4414.6465	4757.5645	4832.1904	5337.2417	5079.357	4777.898	5095.474
853427	4039.3408	4155.9185	4792.702	4922.9497	5741.5757	5845.211	4512.958	4434.2246	4000.6355	4277.0923	4556.6157	4469.6377
852665	3390.8362	3620.386	3451.6655	3466.8508	3569.1519	3610.2356	3577.9617	3694.627	3719.1753	3559.9158	3983.549	3943.6067
856092	622.6519	646.5861	655.655	575.6447	896.3947	894.13855	577.533	568.29565	528.2932	572.20557	659.38226	660.3917
854715	1836.5587	1779.3986	1810.1455	1746.0598	1951.8052	2041.9504	1633.558	1619.5074	1681.9724	1685.4568	1746.4061	1625.815
854899	1795.6761	1633.0292	1886.1646	1666.2767	1838.5767	1816.2808	1626.9279	1466.6823	1391.4524	1566.4794	1588.5082	1609.5723
856908	565.5613	601.278	606.9091	557.4072	695.6831	666.82825	655.7726	566.8142	563.6613	597.24493	595.18494	670.8243
853355	1727.8378	1726.3151	1556.7285	1507.0017	1394.0332	1365.849	1718.6897	1634.2343	1589.3372	1779.335	1695.0989	1848.0306
852385	9892.173	9826.881	12108.268	11863.885	10322.455	10000.631	12345.434	12167.465	11648.316	12074.965	12773.716	12776.006
855408	1511.1299	1525.5271	2263.9878	2196.803	1787.6803	1677.8911	3586.728	3479.663	3152.3257	3171.271	3806.861	3612.054
851497	1270.8278	1353.9314	1819.5193	1690.4705	1046.9607	1010.67633	2518.8176	2748.928	2587.7334	2475.4973	3081.4849	3197.4028
852146	8156.6274	7806.2266	8041.191	7625.1777	8080.658	8338.279	18239.592	18108.768	19204.277	18389.871	18756.191	19143.57
850865	14103.445	13367.271	12590.462	11906.23	11488.853	11249.696	10870.956	10178.754	10423.058	11011.127	9924.433	10636.99
856197	4800.7354	4684.4976	4267.4033	4024.6177	4102.9395	4127.3774	3097.72	2930.2734	2721.61	2921.5842	3055.2544	3302.8467
853955	4622.113	4554.083	4856.0835	5129.423	4186.393	3896.7627	5167.8643	5107.223	4634.2773	4766.734	3874.8062	3903.923
854435	15404.634	15714.307	14602.935	14148.684	13722.637	14176.21	15397.437	14955.037	17110.164	16899.635	15233.442	15730.155
855936	968.1982	1067.7374	857.9478	800.0287	743.2068	715.41284	878.2868	920.0093	897.5881	1009.2768	763.9542	777.19635
852401	2772.8777	2764.7053	3161.1858	3223.63	2385.0188	2315.7856	2282.1907	2394.568	2174.7366	2217.5764	2793.6104	2616.3398
856731	11453.332	11504.981	11627.151	11669.075	13001.441	13085.23	12978.981	12495.187	12201.872	12669.754	13924.866	13825.741
